Unnamed: 0,dataset,package,algorithm,nvertices,nedges,nthreads,Nodes.in.largest.WCC,Edges.in.largest.WCC,Nodes.in.largest.SCC,Edges.in.largest.SCC,Average.clustering.coefficient,Number.of.triangles,Fraction.of.closed.triangles,Diameter..longest.shortest.path.,X90.percentile.effective.diameter,runtime
2782,parsed-kron-20_0.4_0.0_0.4-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1164
2783,parsed-kron-20_0.4_0.0_0.4-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,2.187222
2784,parsed-kron-20_0.4_0.0_0.4-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,134.3502
2785,parsed-kron-20_0.4_0.0_0.4-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,12.50438
2786,parsed-kron-20_0.4_0.0_0.4-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,66.14375
2801,parsed-kron-20_0.4_0.1_0.0-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.0952
2802,parsed-kron-20_0.4_0.1_0.0-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,2.16292
2803,parsed-kron-20_0.4_0.1_0.0-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,176.8934
2804,parsed-kron-20_0.4_0.1_0.0-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,13.20986
2805,parsed-kron-20_0.4_0.1_0.0-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,65.965625
2820,parsed-kron-20_0.4_0.1_0.1-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1156
2821,parsed-kron-20_0.4_0.1_0.1-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,1.752464
2822,parsed-kron-20_0.4_0.1_0.1-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,195.739
2823,parsed-kron-20_0.4_0.1_0.1-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,12.45166
2824,parsed-kron-20_0.4_0.1_0.1-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,66.4
2839,parsed-kron-20_0.4_0.1_0.2-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1186
2840,parsed-kron-20_0.4_0.1_0.2-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,1.935596
2841,parsed-kron-20_0.4_0.1_0.2-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,194.6696
2842,parsed-kron-20_0.4_0.1_0.2-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,13.28416
2843,parsed-kron-20_0.4_0.1_0.2-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,66.434375
2858,parsed-kron-20_0.5_0.0_0.0-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1028
2859,parsed-kron-20_0.5_0.0_0.0-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,2.106988
2860,parsed-kron-20_0.5_0.0_0.0-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,179.0864
2861,parsed-kron-20_0.5_0.0_0.0-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,14.2388
2862,parsed-kron-20_0.5_0.0_0.0-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,66.06875
2877,parsed-kron-20_0.5_0.0_0.1-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1022
2878,parsed-kron-20_0.5_0.0_0.1-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,1.754606
2879,parsed-kron-20_0.5_0.0_0.1-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,165.0366
2880,parsed-kron-20_0.5_0.0_0.1-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,13.00232
2881,parsed-kron-20_0.5_0.0_0.1-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,65.71875
2896,parsed-kron-20_0.5_0.0_0.2-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.185
2897,parsed-kron-20_0.5_0.0_0.2-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,2.123364
2898,parsed-kron-20_0.5_0.0_0.2-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,147.6094
2899,parsed-kron-20_0.5_0.0_0.2-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,13.56638
2900,parsed-kron-20_0.5_0.0_0.2-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,65.859375
2915,parsed-kron-20_0.5_0.0_0.3-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1266
2916,parsed-kron-20_0.5_0.0_0.3-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,1.956978
2917,parsed-kron-20_0.5_0.0_0.3-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,190.8564
2918,parsed-kron-20_0.5_0.0_0.3-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,12.91402
2919,parsed-kron-20_0.5_0.0_0.3-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,66.99375
2934,parsed-kron-20_0.5_0.1_0.0-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1092
2935,parsed-kron-20_0.5_0.1_0.0-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,1.977122
2936,parsed-kron-20_0.5_0.1_0.0-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,196.089
2937,parsed-kron-20_0.5_0.1_0.0-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,12.40652
2938,parsed-kron-20_0.5_0.1_0.0-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,65.384375
2953,parsed-kron-20_0.5_0.1_0.1-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.159
2954,parsed-kron-20_0.5_0.1_0.1-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,2.042508
2955,parsed-kron-20_0.5_0.1_0.1-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,220.7214
2956,parsed-kron-20_0.5_0.1_0.1-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,13.11256
2957,parsed-kron-20_0.5_0.1_0.1-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,66.55
2972,parsed-kron-20_0.6_0.0_0.0-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1326
2973,parsed-kron-20_0.6_0.0_0.0-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,1.886408
2974,parsed-kron-20_0.6_0.0_0.0-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,148.5244
2975,parsed-kron-20_0.6_0.0_0.0-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,12.69936
2976,parsed-kron-20_0.6_0.0_0.0-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,66.596875
2991,parsed-kron-20_0.6_0.0_0.1-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.115
2992,parsed-kron-20_0.6_0.0_0.1-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,1.751534
2993,parsed-kron-20_0.6_0.0_0.1-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,199.244
2994,parsed-kron-20_0.6_0.0_0.1-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,13.11464
2995,parsed-kron-20_0.6_0.0_0.1-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,66.203125
3010,parsed-kron-20_0.6_0.0_0.2-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.0986
3011,parsed-kron-20_0.6_0.0_0.2-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,1.895834
3012,parsed-kron-20_0.6_0.0_0.2-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,206.6024
3013,parsed-kron-20_0.6_0.0_0.2-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,12.82728
3014,parsed-kron-20_0.6_0.0_0.2-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,65.621875
3029,parsed-kron-20_0.6_0.1_0.0-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.128
3030,parsed-kron-20_0.6_0.1_0.0-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,2.16968
3031,parsed-kron-20_0.6_0.1_0.0-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,188.8512
3032,parsed-kron-20_0.6_0.1_0.0-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,12.22574
3033,parsed-kron-20_0.6_0.1_0.0-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,66.65
3048,parsed-kron-20_0.7_0.0_0.0-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1658
3049,parsed-kron-20_0.7_0.0_0.0-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,1.818724
3050,parsed-kron-20_0.7_0.0_0.0-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,183.089
3051,parsed-kron-20_0.7_0.0_0.0-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,13.12416
3052,parsed-kron-20_0.7_0.0_0.0-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,66.540625
3067,parsed-kron-20_0.7_0.0_0.1-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1272
3068,parsed-kron-20_0.7_0.0_0.1-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,1.851394
3069,parsed-kron-20_0.7_0.0_0.1-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,197.7384
3070,parsed-kron-20_0.7_0.0_0.1-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,13.66636
3071,parsed-kron-20_0.7_0.0_0.1-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,66.903125
3086,parsed-kron-20_0.8_0.0_0.0-2.csv,Galois,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,4.1212
3087,parsed-kron-20_0.8_0.0_0.0-2.csv,GAP,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,1.9799
3088,parsed-kron-20_0.8_0.0_0.0-2.csv,GraphBIG,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,212.7904
3089,parsed-kron-20_0.8_0.0_0.0-2.csv,GraphMat,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,13.87516
3090,parsed-kron-20_0.8_0.0_0.0-2.csv,PowerGraph,PageRank,1048576,16777216,2,0.999,1.0,0.999,1.0,0.0957,423625371.0,0.01322,7.0,3.6,66.678125
